tarea,tick_ms,us_inicio,us_fin,duracion_us
Calculo,2607,3409040,3409216,176
Calculo,2608,3409216,3409374,158
Calculo,2608,3409374,3409533,159
Calculo,2608,3409533,3409696,163
Calculo,2608,3409696,3409855,159
Calculo,2608,3409855,3410014,159
Calculo,2608,3410014,3410190,176
Calculo,2609,3410190,3410349,159
Calculo,2609,3410349,3410507,158
Calculo,2609,3410507,3410671,164
Calculo,2609,3410671,3410857,186
Calculo,2609,3410857,3411030,173
Calculo,2609,3411030,3411189,159
Calculo,2609,3411189,3411365,176
Calculo,2610,3411365,3411524,159
Calculo,2610,3411524,3411682,158
Calculo,2610,3411682,3411848,166
Calculo,2610,3411848,3412029,181
Calculo,2610,3412029,3412188,159
Calculo,2610,3412188,3412346,158
Calculo,2610,3412346,3412566,220
Calculo,2611,3412566,3412790,224
Calculo,2611,3412790,3412980,190
Calculo,2611,3412980,3413178,198
Calculo,2611,3413178,3413355,177
Calculo,2611,3413355,3413549,194
Calculo,2612,3413549,3413741,192
Calculo,2612,3413741,3413926,185
Calculo,2612,3413926,3414106,180
Calculo,2612,3414106,3414283,177
Calculo,2612,3414283,3414459,176
Calculo,2612,3414459,3414652,193
Calculo,2613,3414652,3414829,177
Calculo,2613,3414829,3415006,177
Calculo,2613,3415006,3415191,185
Calculo,2613,3415191,3415368,177
Calculo,2613,3415368,3415544,176
Calculo,2613,3415544,3415739,195
Calculo,2614,3415739,3415912,173
Calculo,2614,3415912,3416085,173
Calculo,2614,3416085,3416263,178
Calculo,2614,3416263,3416441,178
Calculo,2614,3416441,3416615,174
Calculo,2614,3416615,3416806,191
Calculo,2615,3416806,3416980,174
Calculo,2615,3416980,3417157,177
Calculo,2615,3417157,3417339,182
Calculo,2615,3417339,3417515,176
Calculo,2615,3417515,3417691,176
Calculo,2615,3417691,3417884,193
Calculo,2616,3417884,3418062,178
Calculo,2616,3418062,3418237,175
Calculo,2616,3418237,3418416,179
Calculo,2616,3418416,3418592,176
Calculo,2616,3418592,3418786,194
Calculo,2617,3418786,3418964,178
Calculo,2617,3418964,3419140,176
Calculo,2617,3419140,3419321,181
Calculo,2617,3419321,3419497,176
Calculo,2617,3419497,3419674,177
Calculo,2617,3419674,3419866,192
Calculo,2618,3419866,3420039,173
Calculo,2618,3420039,3420212,173
Calculo,2618,3420212,3420390,178
Calculo,2618,3420390,3420563,173
Calculo,2618,3420563,3420736,173
Calculo,2618,3420736,3420926,190
Calculo,2619,3420926,3421104,178
Calculo,2619,3421104,3421282,178
Calculo,2619,3421282,3421464,182
Calculo,2619,3421464,3421641,177
Calculo,2619,3421641,3421816,175
Calculo,2619,3421816,3422012,196
Calculo,2620,3422012,3422188,176
Calculo,2620,3422188,3422364,176
Calculo,2620,3422364,3422544,180
Calculo,2620,3422544,3422720,176
Calculo,2620,3422720,3422916,196
Calculo,2621,3422916,3423092,176
Calculo,2621,3423092,3423268,176
Calculo,2621,3423268,3423449,181
Calculo,2621,3423449,3423626,177
Calculo,2621,3423626,3423802,176
Calculo,2621,3423802,3424000,198
Calculo,2622,3424000,3424162,162
Calculo,2622,3424162,3424320,158
Calculo,2622,3424320,3424481,161
Calculo,2622,3424481,3424658,177
Calculo,2622,3424658,3424817,159
Calculo,2622,3424817,3424975,158
Calculo,2622,3424975,3425167,192
Calculo,2623,3425167,3425326,159
Calculo,2623,3425326,3425484,158
Calculo,2623,3425484,3425654,170
Calculo,2623,3425654,3425818,164
Calculo,2623,3425818,3425976,158
Calculo,2623,3425976,3426135,159
Calculo,2623,3426135,3426321,186
Calculo,2624,3426321,3426480,159
Calculo,2624,3426480,3426639,159
Calculo,2624,3426639,3426811,172
Calculo,2624,3426811,3426969,158
Calculo,2624,3426969,3427128,159
Calculo,2624,3427128,3427312,184
Calculo,2625,3427312,3427471,159
Calculo,2625,3427471,3427629,158
Calculo,2625,3427629,3427790,161
Calculo,2625,3427790,3427959,169
Calculo,2625,3427959,3428117,158
Calculo,2625,3428117,3428276,159
Calculo,2625,3428276,3428434,158
Calculo,2625,3428434,3428593,159
Calculo,2625,3428593,3428752,159
Calculo,2625,3428752,3428926,174
Calculo,2626,3428926,3429085,159
Calculo,2626,3429085,3429243,158
Calculo,2626,3429243,3429432,189
Calculo,2626,3429432,3429591,159
Calculo,2626,3429591,3429750,159
Calculo,2626,3429750,3429915,165
Calculo,2626,3429915,3430074,159
Calculo,2626,3430074,3430232,158
Calculo,2626,3430232,3430410,178
Calculo,2627,3430410,3430569,159
Calculo,2627,3430569,3430728,159
Calculo,2627,3430728,3430887,159
Calculo,2627,3430887,3431045,158
Calculo,2627,3431045,3431204,159
Calculo,2627,3431204,3431365,161
Calculo,2627,3431365,3431523,158
Calculo,2627,3431523,3431682,159
Calculo,2627,3431682,3431841,159
Calculo,2627,3431841,3431999,158
Calculo,2627,3431999,3432158,159
Calculo,2627,3432158,3432330,172
Calculo,2628,3432330,3432489,159
Calculo,2628,3432489,3432648,159
Calculo,2628,3432648,3432806,158
Calculo,2628,3432806,3432965,159
Calculo,2628,3432965,3433123,158
Calculo,2628,3433123,3433283,160
Calculo,2628,3433283,3433444,161
Calculo,2628,3433444,3433603,159
Calculo,2628,3433603,3433761,158
Calculo,2628,3433761,3433920,159
Calculo,2628,3433920,3434078,158
Calculo,2628,3434078,3434237,159
Calculo,2628,3434237,3434410,173
Calculo,2629,3434410,3434569,159
Calculo,2629,3434569,3434727,158
Calculo,2629,3434727,3434886,159
Calculo,2629,3434886,3435045,159
Calculo,2629,3435045,3435204,159
Calculo,2629,3435204,3435366,162
Calculo,2629,3435366,3435524,158
Calculo,2629,3435524,3435683,159
Calculo,2629,3435683,3435841,158
Calculo,2629,3435841,3436000,159
Calculo,2629,3436000,3436159,159
Calculo,2629,3436159,3436333,174
Calculo,2630,3436333,3436491,158
Calculo,2630,3436491,3436650,159
Calculo,2630,3436650,3436809,159
Calculo,2630,3436809,3436967,158
Calculo,2630,3436967,3437126,159
Calculo,2630,3437126,3437288,162
Calculo,2630,3437288,3437447,159
Calculo,2630,3437447,3437611,164
Calculo,2630,3437611,3437770,159
Calculo,2630,3437770,3437928,158
Calculo,2630,3437928,3438087,159
Calculo,2630,3438087,3438246,159
Calculo,2630,3438246,3438419,173
Calculo,2631,3438419,3438577,158
Calculo,2631,3438577,3438736,159
Calculo,2631,3438736,3438894,158
Calculo,2631,3438894,3439053,159
Calculo,2631,3439053,3439211,158
Calculo,2631,3439211,3439384,173
Calculo,2631,3439384,3439543,159
Calculo,2631,3439543,3439701,158
Calculo,2631,3439701,3439885,184
Calculo,2632,3439885,3440044,159
Calculo,2632,3440044,3440203,159
Calculo,2632,3440203,3440364,161
Calculo,2632,3440364,3440533,169
Calculo,2632,3440533,3440692,159
Calculo,2632,3440692,3440850,158
Calculo,2632,3440850,3441034,184
Calculo,2633,3441034,3441193,159
Calculo,2633,3441193,3441352,159
Calculo,2633,3441352,3441531,179
Calculo,2633,3441531,3441697,166
Calculo,2633,3441697,3441856,159
Calculo,2633,3441856,3442014,158
Calculo,2633,3442014,3442191,177
Calculo,2634,3442191,3442350,159
Calculo,2634,3442350,3442508,158
Calculo,2634,3442508,3442671,163
Calculo,2634,3442671,3442830,159
Calculo,2634,3442830,3442988,158
Calculo,2634,3442988,3443163,175
Calculo,2635,3443163,3443322,159
Calculo,2635,3443322,3443480,158
Calculo,2635,3443480,3443643,163
Calculo,2635,3443643,3443802,159
Calculo,2635,3443802,3443961,159
Calculo,2635,3443961,3444122,161
Calculo,2635,3444122,3444295,173
Calculo,2636,3444295,3444454,159
Calculo,2636,3444454,3444612,158
Calculo,2636,3444612,3444775,163
Calculo,2636,3444775,3444934,159
Calculo,2636,3444934,3445093,159
Calculo,2636,3445093,3445272,179
Calculo,2637,3445272,3445430,158
Calculo,2637,3445430,3445589,159
Calculo,2637,3445589,3445752,163
Calculo,2637,3445752,3445911,159
Calculo,2637,3445911,3446091,180
Calculo,2637,3446091,3446267,176
Calculo,2638,3446267,3446426,159
Calculo,2638,3446426,3446585,159
Calculo,2638,3446585,3446748,163
Calculo,2638,3446748,3446907,159
Calculo,2638,3446907,3447065,158
Calculo,2638,3447065,3447224,159
Calculo,2638,3447224,3447400,176
Calculo,2639,3447400,3447558,158
Calculo,2639,3447558,3447717,159
Calculo,2639,3447717,3447881,164
Calculo,2639,3447881,3448040,159
Calculo,2639,3448040,3448198,158
Calculo,2639,3448198,3448373,175
Calculo,2640,3448373,3448532,159
Calculo,2640,3448532,3448690,158
Calculo,2640,3448690,3448853,163
Calculo,2640,3448853,3449012,159
Calculo,2640,3449012,3449171,159
Calculo,2640,3449171,3449346,175
Calculo,2641,3449346,3449505,159
Calculo,2641,3449505,3449663,158
Calculo,2641,3449663,3449826,163
Calculo,2641,3449826,3449987,161
Calculo,2641,3449987,3450145,158
Calculo,2641,3450145,3450304,159
Calculo,2641,3450304,3450489,185
Calculo,2642,3450489,3450647,158
Calculo,2642,3450647,3450805,158
Calculo,2642,3450805,3450969,164
Calculo,2642,3450969,3451127,158
Calculo,2642,3451127,3451286,159
Calculo,2642,3451286,3451477,191
Calculo,2643,3451477,3451636,159
Calculo,2643,3451636,3451795,159
Calculo,2643,3451795,3451956,161
Calculo,2643,3451956,3452125,169
Calculo,2643,3452125,3452284,159
Calculo,2643,3452284,3452442,158
Calculo,2643,3452442,3452627,185
Calculo,2644,3452627,3452786,159
Calculo,2644,3452786,3452944,158
Calculo,2644,3452944,3453115,171
Calculo,2644,3453115,3453274,159
Calculo,2644,3453274,3453433,159
Calculo,2644,3453433,3453610,177
Calculo,2645,3453610,3453768,158
Calculo,2645,3453768,3453927,159
Calculo,2645,3453927,3454086,159
Calculo,2645,3454086,3454257,171
Calculo,2645,3454257,3454416,159
Calculo,2645,3454416,3454574,158
Calculo,2645,3454574,3454758,184
Calculo,2646,3454758,3454917,159
Calculo,2646,3454917,3455076,159
Calculo,2646,3455076,3455247,171
Calculo,2646,3455247,3455406,159
Calculo,2646,3455406,3455564,158
Calculo,2646,3455564,3455722,158
Calculo,2646,3455722,3455899,177
Calculo,2647,3455899,3456057,158
Calculo,2647,3456057,3456215,158
Calculo,2647,3456215,3456382,167
Calculo,2647,3456382,3456540,158
Calculo,2647,3456540,3456699,159
Calculo,2647,3456699,3456906,207
Calculo,2648,3456906,3457082,176
Calculo,2648,3457082,3457284,202
Calculo,2648,3457284,3457464,180
Calculo,2648,3457464,3457650,186
Calculo,2648,3457650,3457825,175
Calculo,2648,3457825,3458021,196
Calculo,2649,3458021,3458196,175
Calculo,2649,3458196,3458370,174
Calculo,2649,3458370,3458550,180
Calculo,2649,3458550,3458724,174
Calculo,2649,3458724,3458899,175
Calculo,2649,3458899,3459094,195
Calculo,2650,3459094,3459295,201
Calculo,2650,3459295,3459476,181
Calculo,2650,3459476,3459654,178
Calculo,2650,3459654,3459829,175
Calculo,2650,3459829,3460027,198
Calculo,2651,3460027,3460203,176
Calculo,2651,3460203,3460378,175
Calculo,2651,3460378,3460559,181
Calculo,2651,3460559,3460736,177
Calculo,2651,3460736,3460911,175
Calculo,2651,3460911,3461105,194
Calculo,2652,3461105,3461267,162
Calculo,2652,3461267,3461426,159
Calculo,2652,3461426,3461595,169
Calculo,2652,3461595,3461768,173
Calculo,2652,3461768,3462016,248
Calculo,2652,3462016,3462222,206
Calculo,2653,3462222,3462396,174
Calculo,2653,3462396,3462570,174
Calculo,2653,3462570,3462803,233
Calculo,2653,3462803,3463014,211
Calculo,2653,3463014,3463225,211
Calculo,2653,3463225,3463422,197
Calculo,2653,3463422,3463639,217
Calculo,2654,3463639,3463820,181
Calculo,2654,3463820,3464002,182
Calculo,2654,3464002,3464268,266
Calculo,2654,3464268,3464450,182
Calculo,2654,3464450,3464651,201
Calculo,2655,3464651,3464835,184
Calculo,2655,3464835,3465018,183
Calculo,2655,3465018,3465195,177
Calculo,2655,3465195,3465379,184
Calculo,2655,3465379,3465563,184
Calculo,2655,3465563,3465743,180
Calculo,2655,3465743,3465934,191
Calculo,2655,3465934,3466134,200
Calculo,2655,3466134,3466354,220
Calculo,2655,3466354,3466561,207
Calculo,2656,3466561,3466755,194
Calculo,2656,3466755,3466963,208
Calculo,2656,3466963,3467170,207
Calculo,2656,3467170,3467366,196
Calculo,2656,3467366,3467568,202
Calculo,2656,3467568,3467768,200
Calculo,2656,3467768,3467991,223
Calculo,2657,3467991,3468177,186
Calculo,2657,3468177,3468366,189
Calculo,2657,3468366,3468569,203
Calculo,2657,3468569,3468756,187
Calculo,2657,3468756,3468949,193
Calculo,2657,3468949,3469153,204
Calculo,2657,3469153,3469336,183
Calculo,2657,3469336,3469559,223
Calculo,2658,3469559,3469760,201
Calculo,2658,3469760,3469982,222
Calculo,2658,3469982,3470191,209
Calculo,2658,3470191,3470398,207
Calculo,2658,3470398,3470617,219
Calculo,2658,3470617,3470828,211
Calculo,2658,3470828,3471045,217
Calculo,2658,3471045,3471229,184
Calculo,2658,3471229,3471425,196
Calculo,2658,3471425,3471667,242
Calculo,2659,3471667,3471858,191
Calculo,2659,3471858,3472041,183
Calculo,2659,3472041,3472234,193
Calculo,2659,3472234,3472429,195
Calculo,2659,3472429,3472636,207
Calculo,2659,3472636,3472837,201
Calculo,2659,3472837,3473030,193
Calculo,2659,3473030,3473225,195
Calculo,2659,3473225,3473410,185
Calculo,2659,3473410,3473618,208
Calculo,2660,3473618,3473819,201
Calculo,2660,3473819,3474100,281
Calculo,2660,3474100,3474287,187
Calculo,2660,3474287,3474477,190
Calculo,2660,3474477,3474709,232
Calculo,2661,3474709,3474922,213
Calculo,2661,3474922,3475122,200
Calculo,2661,3475122,3475323,201
Calculo,2661,3475323,3475514,191
Calculo,2661,3475514,3475731,217
Calculo,2662,3475731,3475913,182
Calculo,2662,3475913,3476107,194
Calculo,2662,3476107,3476313,206
Calculo,2662,3476313,3476512,199
Calculo,2662,3476512,3476737,225
Calculo,2663,3476737,3477031,294
Calculo,2663,3477031,3477197,166
Calculo,2663,3477197,3477356,159
Calculo,2663,3477356,3477514,158
Calculo,2663,3477514,3477673,159
Calculo,2663,3477673,3477835,162
Calculo,2663,3477835,3477993,158
Calculo,2663,3477993,3478153,160
Calculo,2663,3478153,3478312,159
Calculo,2663,3478312,3478471,159
Calculo,2663,3478471,3478637,166
Calculo,2663,3478637,3478815,178
Calculo,2663,3478815,3478989,174
Calculo,2663,3478989,3479169,180
Calculo,2664,3479169,3479377,208
Calculo,2664,3479377,3479564,187
Calculo,2664,3479564,3479742,178
Calculo,2664,3479742,3479923,181
Calculo,2664,3479923,3480115,192
Calculo,2664,3480115,3480362,247
Calculo,2664,3480362,3480543,181
Calculo,2664,3480543,3480724,181
Calculo,2664,3480724,3480919,195
Calculo,2664,3480919,3481107,188
Calculo,2665,3481107,3481265,158
Calculo,2665,3481265,3481424,159
Calculo,2665,3481424,3481583,159
Calculo,2665,3481583,3481745,162
Calculo,2665,3481745,3481918,173
Calculo,2665,3481918,3482080,162
Calculo,2665,3482080,3482239,159
Calculo,2665,3482239,3482397,158
Calculo,2665,3482397,3482556,159
Calculo,2665,3482556,3482715,159
Calculo,2665,3482715,3482874,159
Calculo,2665,3482874,3483046,172
Calculo,2666,3483046,3483205,159
Calculo,2666,3483205,3483364,159
Calculo,2666,3483364,3483524,160
Calculo,2666,3483524,3483684,160
Calculo,2666,3483684,3483844,160
Calculo,2666,3483844,3484004,160
Calculo,2666,3484004,3484179,175
Calculo,2666,3484179,3484354,175
Calculo,2666,3484354,3484513,159
Calculo,2666,3484513,3484671,158
Calculo,2666,3484671,3484848,177
Calculo,2666,3484848,3485022,174
Calculo,2666,3485022,3485198,176
Calculo,2667,3485198,3485357,159
Calculo,2667,3485357,3485516,159
Calculo,2667,3485516,3485675,159
Calculo,2667,3485675,3485851,176
Calculo,2667,3485851,3486020,169
Calculo,2667,3486020,3486182,162
Calculo,2667,3486182,3486341,159
Calculo,2667,3486341,3486499,158
Calculo,2667,3486499,3486657,158
Calculo,2667,3486657,3486816,159
Calculo,2667,3486816,3486974,158
Calculo,2667,3486974,3487150,176
Calculo,2668,3487150,3487313,163
Calculo,2668,3487313,3487485,172
Calculo,2668,3487485,3487644,159
Calculo,2668,3487644,3487804,160
Calculo,2668,3487804,3487963,159
Calculo,2668,3487963,3488160,197
Calculo,2668,3488160,3488326,166
Calculo,2668,3488326,3488485,159
Calculo,2668,3488485,3488644,159
Calculo,2668,3488644,3488803,159
Calculo,2668,3488803,3488963,160
Calculo,2668,3488963,3489140,177
Calculo,2669,3489140,3489299,159
Calculo,2669,3489299,3489458,159
Calculo,2669,3489458,3489617,159
Calculo,2669,3489617,3489776,159
Calculo,2669,3489776,3489935,159
Calculo,2669,3489935,3490101,166
Calculo,2669,3490101,3490260,159
Calculo,2669,3490260,3490420,160
Calculo,2669,3490420,3490591,171
Calculo,2669,3490591,3490761,170
Calculo,2669,3490761,3490920,159
Calculo,2669,3490920,3491096,176
Calculo,2670,3491096,3491257,161
Calculo,2670,3491257,3491430,173
Calculo,2670,3491430,3491591,161
Calculo,2670,3491591,3491749,158
Calculo,2670,3491749,3491927,178
Calculo,2670,3491927,3492095,168
Calculo,2670,3492095,3492258,163
Calculo,2670,3492258,3492436,178
Calculo,2670,3492436,3492597,161
Calculo,2670,3492597,3492756,159
Calculo,2670,3492756,3492914,158
Calculo,2670,3492914,3493089,175
Calculo,2671,3493089,3493248,159
Calculo,2671,3493248,3493407,159
Calculo,2671,3493407,3493635,228
Calculo,2671,3493635,3493800,165
Calculo,2671,3493800,3493963,163
Calculo,2671,3493963,3494146,183
Calculo,2671,3494146,3494321,175
Calculo,2671,3494321,3494480,159
Calculo,2671,3494480,3494638,158
Calculo,2671,3494638,3494797,159
Calculo,2671,3494797,3494955,158
Calculo,2671,3494955,3495131,176
Calculo,2672,3495131,3495290,159
Calculo,2672,3495290,3495449,159
Calculo,2672,3495449,3495608,159
Calculo,2672,3495608,3495766,158
Calculo,2672,3495766,3495926,160
Calculo,2672,3495926,3496163,237
Calculo,2672,3496163,3496358,195
Calculo,2672,3496358,3496532,174
Calculo,2672,3496532,3496706,174
Calculo,2672,3496706,3496881,175
Calculo,2672,3496881,3497080,199
Calculo,2673,3497080,3497267,187
Calculo,2673,3497267,3497446,179
Calculo,2673,3497446,3497629,183
Calculo,2673,3497629,3497809,180
Calculo,2673,3497809,3497988,179
Calculo,2673,3497988,3498168,180
Calculo,2673,3498168,3498344,176
Calculo,2673,3498344,3498520,176
Calculo,2673,3498520,3498700,180
Calculo,2673,3498700,3498878,178
Calculo,2673,3498878,3499097,219
Calculo,2674,3499097,3499288,191
Calculo,2674,3499288,3499465,177
Calculo,2674,3499465,3499644,179
Calculo,2674,3499644,3499820,176
Calculo,2674,3499820,3499996,176
Calculo,2674,3499996,3500179,183
Calculo,2674,3500179,3500353,174
Calculo,2674,3500353,3500530,177
Calculo,2674,3500530,3500729,199
Calculo,2675,3500729,3500903,174
Calculo,2675,3500903,3501079,176
Calculo,2675,3501079,3501262,183
Calculo,2675,3501262,3501443,181
Calculo,2675,3501443,3501622,179
Calculo,2675,3501622,3501819,197
Calculo,2676,3501819,3501995,176
Calculo,2676,3501995,3502174,179
Calculo,2676,3502174,3502358,184
Calculo,2676,3502358,3502535,177
Calculo,2676,3502535,3502722,187
Calculo,2677,3502722,3502899,177
Calculo,2677,3502899,3503077,178
Calculo,2677,3503077,3503261,184
Calculo,2677,3503261,3503442,181
Calculo,2677,3503442,3503601,159
Calculo,2677,3503601,3503760,159
Calculo,2677,3503760,3503941,181
Calculo,2678,3503941,3504099,158
Calculo,2678,3504099,3504259,160
Calculo,2678,3504259,3504423,164
Calculo,2678,3504423,3504582,159
Calculo,2678,3504582,3504742,160
Calculo,2678,3504742,3504927,185
Calculo,2679,3504927,3505087,160
Calculo,2679,3505087,3505246,159
Calculo,2679,3505246,3505411,165
Calculo,2679,3505411,3505571,160
Calculo,2679,3505571,3505731,160
Calculo,2679,3505731,3505912,181
Calculo,2680,3505912,3506072,160
Calculo,2680,3506072,3506231,159
Calculo,2680,3506231,3506395,164
Calculo,2680,3506395,3506560,165
Calculo,2680,3506560,3506720,160
Calculo,2680,3506720,3506881,161
Calculo,2680,3506881,3507060,179
Calculo,2681,3507060,3507220,160
Calculo,2681,3507220,3507380,160
Calculo,2681,3507380,3507547,167
Calculo,2681,3507547,3507707,160
Calculo,2681,3507707,3507866,159
Calculo,2681,3507866,3508048,182
Calculo,2682,3508048,3508208,160
Calculo,2682,3508208,3508368,160
Calculo,2682,3508368,3508534,166
Calculo,2682,3508534,3508694,160
Calculo,2682,3508694,3508854,160
Calculo,2682,3508854,3509046,192
Calculo,2683,3509046,3509206,160
Calculo,2683,3509206,3509367,161
Calculo,2683,3509367,3509530,163
Calculo,2683,3509530,3509695,165
Calculo,2683,3509695,3509865,170
Calculo,2683,3509865,3510026,161
Calculo,2683,3510026,3510206,180
Calculo,2684,3510206,3510367,161
Calculo,2684,3510367,3510528,161
Calculo,2684,3510528,3510707,179
Calculo,2684,3510707,3510867,160
Calculo,2684,3510867,3511028,161
Calculo,2684,3511028,3511244,216
Calculo,2685,3511244,3511408,164
Calculo,2685,3511408,3511568,160
Calculo,2685,3511568,3511734,166
Calculo,2685,3511734,3511895,161
Calculo,2685,3511895,3512055,160
Calculo,2685,3512055,3512241,186
Calculo,2686,3512241,3512406,165
Calculo,2686,3512406,3512566,160
Calculo,2686,3512566,3512792,226
Calculo,2686,3512792,3512979,187
Calculo,2686,3512979,3513153,174
Calculo,2686,3513153,3513312,159
Calculo,2686,3513312,3513505,193
Calculo,2687,3513505,3513664,159
Calculo,2687,3513664,3513823,159
Calculo,2687,3513823,3514003,180
Calculo,2687,3514003,3514162,159
Calculo,2687,3514162,3514320,158
Calculo,2687,3514320,3514505,185
Calculo,2688,3514505,3514664,159
Calculo,2688,3514664,3514823,159
Calculo,2688,3514823,3514983,160
Calculo,2688,3514983,3515155,172
Calculo,2688,3515155,3515314,159
Calculo,2688,3515314,3515473,159
Calculo,2688,3515473,3515652,179
Calculo,2689,3515652,3515810,158
Calculo,2689,3515810,3515970,160
Calculo,2689,3515970,3516134,164
Calculo,2689,3516134,3516293,159
Calculo,2689,3516293,3516453,160
Calculo,2689,3516453,3516630,177
Calculo,2690,3516630,3516789,159
Calculo,2690,3516789,3516947,158
Calculo,2690,3516947,3517112,165
Calculo,2690,3517112,3517270,158
Calculo,2690,3517270,3517430,160
Calculo,2690,3517430,3517588,158
Calculo,2690,3517588,3517765,177
Calculo,2691,3517765,3517925,160
Calculo,2691,3517925,3518084,159
Calculo,2691,3518084,3518249,165
Calculo,2691,3518249,3518408,159
Calculo,2691,3518408,3518567,159
Calculo,2691,3518567,3518765,198
Calculo,2692,3518765,3518924,159
Calculo,2692,3518924,3519083,159
Calculo,2692,3519083,3519245,162
Calculo,2692,3519245,3519408,163
Calculo,2692,3519408,3519567,159
Calculo,2692,3519567,3519726,159
Calculo,2692,3519726,3519903,177
Calculo,2693,3519903,3520062,159
Calculo,2693,3520062,3520222,160
Calculo,2693,3520222,3520390,168
Calculo,2693,3520390,3520549,159
Calculo,2693,3520549,3520709,160
Calculo,2693,3520709,3520885,176
Calculo,2694,3520885,3521044,159
Calculo,2694,3521044,3521202,158
Calculo,2694,3521202,3521367,165
Calculo,2694,3521367,3521525,158
Calculo,2694,3521525,3521684,159
Calculo,2694,3521684,3521843,159
Calculo,2694,3521843,3522026,183
Calculo,2695,3522026,3522185,159
Calculo,2695,3522185,3522344,159
Calculo,2695,3522344,3522517,173
Calculo,2695,3522517,3522676,159
Calculo,2695,3522676,3522836,160
Calculo,2695,3522836,3523015,179
Calculo,2696,3523015,3523174,159
Calculo,2696,3523174,3523333,159
Calculo,2696,3523333,3523497,164
Calculo,2696,3523497,3523656,159
Calculo,2696,3523656,3523814,158
Calculo,2696,3523814,3523973,159
Calculo,2696,3523973,3524150,177
Calculo,2697,3524150,3524309,159
Calculo,2697,3524309,3524468,159
Calculo,2697,3524468,3524640,172
Calculo,2697,3524640,3524799,159
Calculo,2697,3524799,3524958,159
Calculo,2697,3524958,3525136,178
Calculo,2698,3525136,3525295,159
Calculo,2698,3525295,3525454,159
Calculo,2698,3525454,3525625,171
Calculo,2698,3525625,3525784,159
Calculo,2698,3525784,3525944,160
Calculo,2698,3525944,3526103,159
Calculo,2698,3526103,3526293,190
Calculo,2699,3526293,3526452,159
Calculo,2699,3526452,3526612,160
Calculo,2699,3526612,3526783,171
Calculo,2699,3526783,3526943,160
Calculo,2699,3526943,3527101,158
Calculo,2699,3527101,3527286,185
Calculo,2700,3527286,3527445,159
Calculo,2700,3527445,3527605,160
Calculo,2700,3527605,3527767,162
Calculo,2700,3527767,3527936,169
Calculo,2700,3527936,3528095,159
Calculo,2700,3528095,3528254,159
Calculo,2700,3528254,3528438,184
Calculo,2701,3528438,3528597,159
Calculo,2701,3528597,3528756,159
Calculo,2701,3528756,3528921,165
Calculo,2701,3528921,3529079,158
Calculo,2701,3529079,3529239,160
Calculo,2701,3529239,3529461,222
Calculo,2701,3529461,3529656,195
Calculo,2701,3529656,3529815,159
Calculo,2701,3529815,3529991,176
Calculo,2702,3529991,3530149,158
Calculo,2702,3530149,3530308,159
Calculo,2702,3530308,3530466,158
Calculo,2702,3530466,3530625,159
Calculo,2702,3530625,3530783,158
Calculo,2702,3530783,3530945,162
Calculo,2702,3530945,3531104,159
Calculo,2702,3531104,3531263,159
Calculo,2702,3531263,3531441,178
Calculo,2703,3531441,3531600,159
Calculo,2703,3531600,3531759,159
Calculo,2703,3531759,3531918,159
Calculo,2703,3531918,3532076,158
Calculo,2703,3532076,3532235,159
Calculo,2703,3532235,3532398,163
Calculo,2703,3532398,3532557,159
Calculo,2703,3532557,3532717,160
Calculo,2703,3532717,3532877,160
Calculo,2703,3532877,3533036,159
Calculo,2703,3533036,3533197,161
Calculo,2703,3533197,3533372,175
Calculo,2704,3533372,3533532,160
Calculo,2704,3533532,3533692,160
Calculo,2704,3533692,3533852,160
Calculo,2704,3533852,3534012,160
Calculo,2704,3534012,3534170,158
Calculo,2704,3534170,3534329,159
Calculo,2704,3534329,3534521,192
Calculo,2704,3534521,3534681,160
Calculo,2704,3534681,3534839,158
Calculo,2704,3534839,3534998,159
Calculo,2704,3534998,3535156,158
Calculo,2704,3535156,3535315,159
Calculo,2704,3535315,3535493,178
Calculo,2705,3535493,3535652,159
Calculo,2705,3535652,3535811,159
Calculo,2705,3535811,3535970,159
Calculo,2705,3535970,3536129,159
Calculo,2705,3536129,3536288,159
Calculo,2705,3536288,3536452,164
Calculo,2705,3536452,3536611,159
Calculo,2705,3536611,3536770,159
Calculo,2705,3536770,3536930,160
Calculo,2705,3536930,3537090,160
Calculo,2705,3537090,3537249,159
Calculo,2705,3537249,3537424,175
Calculo,2706,3537424,3537582,158
Calculo,2706,3537582,3537742,160
Calculo,2706,3537742,3537901,159
Calculo,2706,3537901,3538061,160
Calculo,2706,3538061,3538221,160
Calculo,2706,3538221,3538383,162
Calculo,2706,3538383,3538542,159
Calculo,2706,3538542,3538702,160
Calculo,2706,3538702,3538862,160
Calculo,2706,3538862,3539021,159
Calculo,2706,3539021,3539180,159
Calculo,2706,3539180,3539357,177
Calculo,2707,3539357,3539530,173
Calculo,2707,3539530,3539697,167
Calculo,2707,3539697,3539861,164
Calculo,2707,3539861,3540020,159
Calculo,2707,3540020,3540180,160
Calculo,2707,3540180,3540343,163
Calculo,2707,3540343,3540529,186
Calculo,2707,3540529,3540688,159
Calculo,2707,3540688,3540848,160
Calculo,2707,3540848,3541056,208
Calculo,2708,3541056,3541215,159
Calculo,2708,3541215,3541373,158
Calculo,2708,3541373,3541550,177
Calculo,2708,3541550,3541717,167
Calculo,2708,3541717,3541876,159
Calculo,2708,3541876,3542035,159
