tarea,tick_ms,us_inicio,us_fin,duracion_us
TrabajoB,4604,6025827,6026862,1035
TrabajoA,4605,6026862,6027950,1088
TrabajoB,4606,6027950,6029032,1082
TrabajoA,4607,6029032,6030065,1033
TrabajoB,4608,6030065,6031099,1034
TrabajoA,4609,6031099,6032134,1035
TrabajoB,4610,6032134,6033169,1035
TrabajoA,4611,6033169,6034203,1034
TrabajoB,4612,6034203,6035266,1063
TrabajoA,4613,6035266,6036394,1128
TrabajoB,4614,6036394,6037425,1031
TrabajoA,4615,6037425,6038460,1035
TrabajoB,4616,6038460,6039560,1100
TrabajoA,4617,6039560,6040592,1032
TrabajoB,4618,6040592,6041626,1034
TrabajoA,4619,6041626,6042656,1030
TrabajoB,4620,6042656,6043741,1085
TrabajoA,4621,6043741,6044802,1061
TrabajoB,4622,6044802,6045827,1025
TrabajoA,4623,6045827,6046868,1041
TrabajoB,4624,6046868,6047928,1060
TrabajoA,4625,6047928,6049000,1072
TrabajoB,4626,6049000,6050120,1120
TrabajoA,4627,6050120,6051153,1033
TrabajoB,4628,6051153,6052668,1515
TrabajoA,4629,6052668,6054175,1507
TrabajoB,4630,6054175,6056169,1994
TrabajoA,4631,6056169,6058162,1993
TrabajoB,4632,6058162,6059779,1617
TrabajoA,4633,6059779,6061280,1501
TrabajoB,4634,6061280,6063274,1994
TrabajoA,4635,6063274,6064851,1577
TrabajoB,4636,6064851,6065913,1062
TrabajoA,4637,6065913,6067001,1088
TrabajoB,4638,6067001,6068090,1089
TrabajoA,4639,6068090,6069149,1059
TrabajoB,4640,6069149,6070162,1013
TrabajoA,4641,6070162,6071206,1044
TrabajoB,4642,6071206,6072237,1031
TrabajoA,4643,6072237,6073271,1034
TrabajoB,4644,6073271,6074307,1036
TrabajoA,4645,6074307,6075414,1107
TrabajoB,4646,6075414,6076447,1033
TrabajoA,4647,6076447,6077511,1064
TrabajoB,4648,6077511,6078546,1035
TrabajoA,4649,6078546,6079580,1034
TrabajoB,4650,6079580,6080665,1085
TrabajoA,4651,6080665,6081700,1035
TrabajoB,4652,6081700,6082734,1034
TrabajoA,4653,6082734,6083768,1034
TrabajoB,4654,6083768,6084801,1033
TrabajoA,4655,6084801,6085836,1035
TrabajoB,4656,6085836,6086918,1082
TrabajoA,4657,6086918,6087966,1048
TrabajoB,4658,6087966,6089030,1064
TrabajoA,4659,6089030,6090116,1086
TrabajoB,4660,6090116,6091151,1035
TrabajoA,4661,6091151,6092216,1065
TrabajoB,4662,6092216,6093760,1544
TrabajoA,4663,6093760,6095755,1995
TrabajoB,4664,6095755,6097748,1993
TrabajoA,4665,6097748,6099743,1995
TrabajoB,4666,6099743,6101737,1994
TrabajoA,4667,6101737,6103734,1997
TrabajoB,4668,6103734,6105729,1995
TrabajoA,4669,6105729,6107722,1993
TrabajoB,4670,6107722,6109716,1994
TrabajoA,4671,6109716,6111711,1995
TrabajoB,4672,6111711,6113708,1997
TrabajoA,4673,6113708,6115700,1992
TrabajoB,4674,6115700,6116844,1144
TrabajoA,4675,6116844,6118838,1994
TrabajoB,4676,6118838,6120124,1286
TrabajoA,4677,6120124,6121310,1186
TrabajoB,4678,6121310,6122395,1085
TrabajoA,4679,6122395,6123438,1043
TrabajoB,4680,6123438,6124468,1030
TrabajoA,4681,6124468,6125500,1032
TrabajoB,4682,6125500,6126578,1078
TrabajoA,4683,6126578,6127612,1034
TrabajoB,4684,6127612,6128718,1106
TrabajoA,4685,6128718,6129841,1123
TrabajoB,4686,6129841,6130873,1032
TrabajoA,4687,6130873,6131907,1034
TrabajoB,4688,6131907,6132941,1034
TrabajoA,4689,6132941,6133975,1034
TrabajoB,4690,6133975,6135008,1033
TrabajoA,4691,6135008,6136071,1063
TrabajoB,4692,6136071,6137106,1035
TrabajoA,4693,6137106,6138141,1035
TrabajoB,4694,6138141,6139207,1066
TrabajoA,4695,6139207,6140295,1088
TrabajoB,4696,6140295,6141405,1110
TrabajoA,4697,6141405,6142466,1061
TrabajoB,4698,6142466,6143501,1035
TrabajoA,4699,6143501,6144533,1032
TrabajoB,4700,6144533,6145564,1031
TrabajoA,4701,6145564,6147081,1517
TrabajoB,4702,6147081,6148581,1500
TrabajoA,4703,6148581,6150578,1997
TrabajoB,4704,6150578,6152576,1998
TrabajoA,4705,6152576,6154579,2003
TrabajoB,4706,6154579,6156567,1988
TrabajoA,4707,6156567,6158561,1994
TrabajoB,4708,6158561,6159701,1140
TrabajoA,4709,6159701,6160738,1037
TrabajoB,4710,6160738,6161775,1037
TrabajoA,4711,6161775,6162812,1037
TrabajoB,4712,6162812,6163849,1037
TrabajoA,4713,6163849,6164886,1037
TrabajoB,4714,6164886,6165922,1036
TrabajoA,4715,6165922,6166959,1037
TrabajoB,4716,6166959,6168021,1062
TrabajoA,4717,6168021,6169056,1035
TrabajoB,4718,6169056,6170178,1122
TrabajoA,4719,6170178,6171395,1217
TrabajoB,4720,6171395,6172425,1030
TrabajoA,4721,6172425,6173462,1037
TrabajoB,4722,6173462,6174497,1035
TrabajoA,4723,6174497,6175531,1034
TrabajoB,4724,6175531,6176566,1035
TrabajoA,4725,6176566,6177599,1033
TrabajoB,4726,6177599,6178633,1034
TrabajoA,4727,6178633,6179667,1034
TrabajoB,4728,6179667,6180700,1033
TrabajoA,4729,6180700,6181769,1069
TrabajoB,4730,6181769,6182960,1191
TrabajoA,4731,6182960,6184048,1088
TrabajoB,4732,6184048,6185084,1036
TrabajoA,4733,6185084,6186121,1037
TrabajoB,4734,6186121,6187164,1043
TrabajoA,4735,6187164,6189157,1993
TrabajoB,4736,6189157,6190660,1503
TrabajoA,4737,6190660,6192655,1995
TrabajoB,4738,6192655,6194649,1994
TrabajoA,4739,6194649,6196644,1995
TrabajoB,4740,6196644,6198642,1998
TrabajoA,4741,6198642,6200634,1992
TrabajoB,4742,6200634,6201726,1092
TrabajoA,4743,6201726,6202762,1036
TrabajoB,4744,6202762,6203817,1055
TrabajoA,4745,6203817,6204849,1032
TrabajoB,4746,6204849,6205882,1033
TrabajoA,4747,6205882,6206917,1035
TrabajoB,4748,6206917,6207952,1035
TrabajoA,4749,6207952,6208987,1035
TrabajoB,4750,6208987,6210021,1034
TrabajoA,4751,6210021,6211086,1065
TrabajoB,4752,6211086,6212199,1113
TrabajoA,4753,6212199,6213335,1136
TrabajoB,4754,6213335,6214402,1067
TrabajoA,4755,6214402,6215434,1032
TrabajoB,4756,6215434,6216468,1034
TrabajoA,4757,6216468,6217500,1032
TrabajoB,4758,6217500,6218536,1036
TrabajoA,4759,6218536,6219570,1034
TrabajoB,4760,6219570,6220604,1034
TrabajoA,4761,6220604,6221638,1034
TrabajoB,4762,6221638,6222672,1034
TrabajoA,4763,6222672,6223761,1089
TrabajoB,4764,6223761,6224875,1114
TrabajoA,4765,6224875,6225967,1092
TrabajoB,4766,6225967,6227000,1033
TrabajoA,4767,6227000,6228035,1035
TrabajoB,4768,6228035,6229642,1607
TrabajoA,4769,6229642,6231634,1992
TrabajoB,4770,6231634,6233629,1995
TrabajoA,4771,6233629,6235619,1990
TrabajoB,4772,6235619,6237615,1996
TrabajoA,4773,6237615,6239607,1992
TrabajoB,4774,6239607,6241605,1998
TrabajoA,4775,6241605,6243598,1993
TrabajoB,4776,6243598,6245600,2002
TrabajoA,4777,6245600,6247589,1989
TrabajoB,4778,6247589,6249581,1992
TrabajoA,4779,6249581,6251180,1599
TrabajoB,4780,6251180,6252323,1143
TrabajoA,4781,6252323,6253386,1063
TrabajoB,4782,6253386,6254478,1092
TrabajoA,4783,6254478,6255521,1043
TrabajoB,4784,6255521,6256549,1028
TrabajoA,4785,6256549,6257590,1041
TrabajoB,4786,6257590,6258624,1034
TrabajoA,4787,6258624,6259748,1124
TrabajoB,4788,6259748,6260784,1036
TrabajoA,4789,6260784,6261819,1035
TrabajoB,4790,6261819,6262975,1156
TrabajoA,4791,6262975,6264021,1046
TrabajoB,4792,6264021,6265058,1037
TrabajoA,4793,6265058,6266171,1113
TrabajoB,4794,6266171,6267263,1092
TrabajoA,4795,6267263,6268301,1038
TrabajoB,4796,6268301,6269338,1037
TrabajoA,4797,6269338,6270378,1040
TrabajoB,4798,6270378,6271414,1036
TrabajoA,4799,6271414,6272444,1030
TrabajoB,4800,6272444,6273507,1063
TrabajoA,4801,6273507,6274571,1064
TrabajoB,4802,6274571,6275708,1137
TrabajoA,4803,6275708,6276748,1040
TrabajoB,4804,6276748,6277812,1064
TrabajoA,4805,6277812,6278866,1054
TrabajoB,4806,6278866,6279929,1063
TrabajoA,4807,6279929,6281445,1516
TrabajoB,4808,6281445,6282948,1503
TrabajoA,4809,6282948,6284947,1999
TrabajoB,4810,6284947,6286940,1993
TrabajoA,4811,6286940,6288934,1994
TrabajoB,4812,6288934,6290931,1997
TrabajoA,4813,6290931,6292478,1547
TrabajoB,4814,6292478,6293516,1038
TrabajoA,4815,6293516,6294641,1125
TrabajoB,4816,6294641,6295753,1112
TrabajoA,4817,6295753,6296784,1031
TrabajoB,4818,6296784,6297815,1031
TrabajoA,4819,6297815,6298846,1031
TrabajoB,4820,6298846,6299878,1032
TrabajoA,4821,6299878,6300909,1031
TrabajoB,4822,6300909,6301941,1032
TrabajoA,4823,6301941,6302973,1032
TrabajoB,4824,6302973,6304009,1036
TrabajoA,4825,6304009,6305069,1060
TrabajoB,4826,6305069,6306223,1154
TrabajoA,4827,6306223,6307324,1101
TrabajoB,4828,6307324,6308415,1091
TrabajoA,4829,6308415,6309479,1064
TrabajoB,4830,6309479,6310510,1031
TrabajoA,4831,6310510,6311545,1035
TrabajoB,4832,6311545,6312578,1033
TrabajoA,4833,6312578,6313613,1035
TrabajoB,4834,6313613,6314647,1034
TrabajoA,4835,6314647,6315681,1034
TrabajoB,4836,6315681,6316714,1033
TrabajoA,4837,6316714,6317826,1112
TrabajoB,4838,6317826,6318884,1058
TrabajoA,4839,6318884,6319910,1026
TrabajoB,4840,6319910,6321031,1121
TrabajoA,4841,6321031,6323023,1992
TrabajoB,4842,6323023,6324526,1503
TrabajoA,4843,6324526,6326521,1995
TrabajoB,4844,6326521,6328516,1995
TrabajoA,4845,6328516,6330510,1994
TrabajoB,4846,6330510,6332505,1995
TrabajoA,4847,6332505,6334500,1995
TrabajoB,4848,6334500,6336495,1995
TrabajoA,4849,6336495,6338493,1998
TrabajoB,4850,6338493,6340482,1989
TrabajoA,4851,6340482,6342476,1994
TrabajoB,4852,6342476,6344471,1995
TrabajoA,4853,6344471,6345535,1064
TrabajoB,4854,6345535,6346622,1087
TrabajoA,4855,6346622,6347708,1086
TrabajoB,4856,6347708,6348744,1036
TrabajoA,4857,6348744,6349776,1032
TrabajoB,4858,6349776,6350809,1033
TrabajoA,4859,6350809,6351844,1035
TrabajoB,4860,6351844,6353134,1290
TrabajoA,4861,6353134,6354215,1081
TrabajoB,4862,6354215,6355245,1030
TrabajoA,4863,6355245,6356270,1025
TrabajoB,4864,6356270,6357365,1095
TrabajoA,4865,6357365,6358474,1109
TrabajoB,4866,6358474,6359505,1031
TrabajoA,4867,6359505,6360536,1031
TrabajoB,4868,6360536,6361567,1031
TrabajoA,4869,6361567,6362598,1031
TrabajoB,4870,6362598,6363629,1031
TrabajoA,4871,6363629,6364663,1034
TrabajoB,4872,6364663,6365722,1059
TrabajoA,4873,6365722,6366753,1031
TrabajoB,4874,6366753,6367874,1121
TrabajoA,4875,6367874,6368901,1027
TrabajoB,4876,6368901,6370007,1106
TrabajoA,4877,6370007,6371127,1120
TrabajoB,4878,6371127,6372188,1061
TrabajoA,4879,6372188,6373221,1033
TrabajoB,4880,6373221,6375217,1996
TrabajoA,4881,6375217,6376723,1506
TrabajoB,4882,6376723,6378717,1994
TrabajoA,4883,6378717,6380710,1993
TrabajoB,4884,6380710,6382705,1995
TrabajoA,4885,6382705,6384701,1996
TrabajoB,4886,6384701,6385778,1077
TrabajoA,4887,6385778,6386875,1097
TrabajoB,4888,6386875,6388023,1148
TrabajoA,4889,6388023,6389051,1028
TrabajoB,4890,6389051,6390083,1032
TrabajoA,4891,6390083,6391116,1033
TrabajoB,4892,6391116,6392148,1032
TrabajoA,4893,6392148,6393179,1031
TrabajoB,4894,6393179,6394212,1033
TrabajoA,4895,6394212,6395246,1034
TrabajoB,4896,6395246,6396278,1032
TrabajoA,4897,6396278,6397335,1057
TrabajoB,4898,6397335,6398480,1145
TrabajoA,4899,6398480,6399663,1183
TrabajoB,4900,6399663,6400699,1036
TrabajoA,4901,6400699,6401733,1034
TrabajoB,4902,6401733,6402769,1036
TrabajoA,4903,6402769,6403805,1036
TrabajoB,4904,6403805,6404841,1036
TrabajoA,4905,6404841,6405879,1038
TrabajoB,4906,6405879,6406913,1034
TrabajoA,4907,6406913,6407947,1034
TrabajoB,4908,6407947,6408983,1036
TrabajoA,4909,6408983,6410048,1065
TrabajoB,4910,6410048,6411136,1088
TrabajoA,4911,6411136,6412248,1112
TrabajoB,4912,6412248,6413360,1112
TrabajoA,4913,6413360,6414921,1561
TrabajoB,4914,6414921,6416421,1500
TrabajoA,4915,6416421,6418418,1997
TrabajoB,4916,6418418,6420413,1995
TrabajoA,4917,6420413,6422408,1995
TrabajoB,4918,6422408,6424402,1994
TrabajoA,4919,6424402,6426399,1997
TrabajoB,4920,6426399,6428393,1994
TrabajoA,4921,6428393,6430388,1995
TrabajoB,4922,6430388,6432380,1992
TrabajoA,4923,6432380,6434376,1996
TrabajoB,4924,6434376,6436370,1994
TrabajoA,4925,6436370,6438366,1996
TrabajoB,4926,6438366,6440360,1994
TrabajoA,4927,6440360,6442355,1995
TrabajoB,4928,6442355,6444348,1993
TrabajoA,4929,6444348,6446153,1805
TrabajoB,4930,6446153,6447197,1044
TrabajoA,4931,6447197,6448228,1031
TrabajoB,4932,6448228,6449321,1093
TrabajoA,4933,6449321,6450423,1102
TrabajoB,4934,6450423,6451490,1067
TrabajoA,4935,6451490,6452521,1031
TrabajoB,4936,6452521,6453555,1034
TrabajoA,4937,6453555,6454668,1113
TrabajoB,4938,6454668,6455750,1082
TrabajoA,4939,6455750,6456831,1081
TrabajoB,4940,6456831,6457918,1087
TrabajoA,4941,6457918,6459001,1083
TrabajoB,4942,6459001,6460100,1099
TrabajoA,4943,6460100,6461225,1125
TrabajoB,4944,6461225,6462291,1066
TrabajoA,4945,6462291,6463402,1111
TrabajoB,4946,6463402,6464518,1116
TrabajoA,4947,6464518,6465547,1029
TrabajoB,4948,6465547,6466581,1034
TrabajoA,4949,6466581,6467616,1035
TrabajoB,4950,6467616,6468651,1035
TrabajoA,4951,6468651,6469683,1032
TrabajoB,4952,6469683,6471205,1522
TrabajoA,4953,6471205,6472700,1495
TrabajoB,4954,6472700,6474698,1998
TrabajoA,4955,6474698,6476694,1996
TrabajoB,4956,6476694,6478690,1996
TrabajoA,4957,6478690,6480683,1993
TrabajoB,4958,6480683,6482677,1994
TrabajoA,4959,6482677,6484673,1996
TrabajoB,4960,6484673,6486666,1993
TrabajoA,4961,6486666,6488665,1999
TrabajoB,4962,6488665,6490655,1990
TrabajoA,4963,6490655,6492651,1996
TrabajoB,4964,6492651,6494168,1517
TrabajoA,4965,6494168,6495282,1114
TrabajoB,4966,6495282,6496414,1132
TrabajoA,4967,6496414,6497449,1035
TrabajoB,4968,6497449,6498482,1033
TrabajoA,4969,6498482,6499543,1061
TrabajoB,4970,6499543,6500576,1033
TrabajoA,4971,6500576,6501609,1033
TrabajoB,4972,6501609,6502642,1033
TrabajoA,4973,6502642,6503682,1040
TrabajoB,4974,6503682,6504719,1037
TrabajoA,4975,6504719,6505754,1035
TrabajoB,4976,6505754,6506815,1061
TrabajoA,4977,6506815,6507904,1089
TrabajoB,4978,6507904,6509000,1096
TrabajoA,4979,6509000,6510089,1089
TrabajoB,4980,6510089,6511152,1063
TrabajoA,4981,6511152,6512212,1060
TrabajoB,4982,6512212,6513300,1088
TrabajoA,4983,6513300,6514338,1038
TrabajoB,4984,6514338,6515371,1033
TrabajoA,4985,6515371,6516407,1036
TrabajoB,4986,6516407,6518406,1999
TrabajoA,4987,6518406,6519907,1501
TrabajoB,4988,6519907,6521901,1994
TrabajoA,4989,6521901,6523898,1997
TrabajoB,4990,6523898,6525895,1997
TrabajoA,4991,6525895,6527889,1994
TrabajoB,4992,6527889,6529457,1568
TrabajoA,4993,6529457,6530590,1133
TrabajoB,4994,6530590,6531621,1031
TrabajoA,4995,6531621,6532653,1032
TrabajoB,4996,6532653,6533726,1073
TrabajoA,4997,6533726,6534757,1031
TrabajoB,4998,6534757,6535788,1031
TrabajoA,4999,6535788,6536819,1031
TrabajoB,5000,6536819,6537885,1066
TrabajoA,5001,6537885,6538888,1003
TrabajoB,5002,6538888,6540001,1113
TrabajoA,5003,6540001,6541030,1029
TrabajoB,5004,6541030,6542116,1086
TrabajoA,5005,6542116,6543226,1110
TrabajoB,5006,6543226,6544312,1086
TrabajoA,5007,6544312,6545371,1059
TrabajoB,5008,6545371,6546402,1031
TrabajoA,5009,6546402,6547434,1032
TrabajoB,5010,6547434,6548469,1035
TrabajoA,5011,6548469,6549515,1046
TrabajoB,5012,6549515,6550547,1032
TrabajoA,5013,6550547,6551579,1032
TrabajoB,5014,6551579,6552611,1032
TrabajoA,5015,6552611,6553679,1068
TrabajoB,5016,6553679,6555037,1358
TrabajoA,5017,6555037,6556154,1117
TrabajoB,5018,6556154,6557241,1087
TrabajoA,5019,6557241,6558757,1516
TrabajoB,5020,6558757,6560259,1502
TrabajoA,5021,6560259,6562257,1998
TrabajoB,5022,6562257,6564251,1994
TrabajoA,5023,6564251,6566247,1996
TrabajoB,5024,6566247,6568241,1994
TrabajoA,5025,6568241,6570292,2051
TrabajoB,5026,6570292,6572235,1943
TrabajoA,5027,6572235,6574248,2013
TrabajoB,5028,6574248,6576220,1972
TrabajoA,5029,6576220,6578217,1997
TrabajoB,5030,6578217,6580209,1992
TrabajoA,5031,6580209,6581292,1083
TrabajoB,5032,6581292,6582356,1064
TrabajoA,5033,6582356,6583418,1062
TrabajoB,5034,6583418,6584455,1037
TrabajoA,5035,6584455,6585492,1037
TrabajoB,5036,6585492,6586584,1092
TrabajoA,5037,6586584,6587803,1219
TrabajoB,5038,6587803,6588834,1031
TrabajoA,5039,6588834,6589874,1040
TrabajoB,5040,6589874,6590952,1078
TrabajoA,5041,6590952,6592102,1150
TrabajoB,5042,6592102,6593788,1686
TrabajoA,5043,6593788,6595771,1983
TrabajoB,5044,6595771,6596846,1075
TrabajoA,5045,6596846,6598353,1507
TrabajoB,5046,6598353,6600347,1994
TrabajoA,5047,6600347,6601918,1571
TrabajoB,5048,6601918,6603522,1604
TrabajoA,5049,6603522,6605358,1836
TrabajoB,5050,6605358,6606554,1196
TrabajoA,5051,6606554,6607672,1118
TrabajoB,5052,6607672,6608710,1038
TrabajoA,5053,6608710,6609824,1114
TrabajoB,5054,6609824,6610861,1037
TrabajoA,5055,6610861,6611917,1056
TrabajoB,5056,6611917,6612951,1034
TrabajoA,5057,6612951,6613985,1034
TrabajoB,5058,6613985,6615029,1044
TrabajoA,5059,6615029,6616065,1036
TrabajoB,5060,6616065,6617145,1080
TrabajoA,5061,6617145,6618247,1102
TrabajoB,5062,6618247,6619286,1039
TrabajoA,5063,6619286,6621674,2388
TrabajoB,5064,6621674,6623670,1996
TrabajoA,5065,6623670,6625659,1989
TrabajoB,5066,6625659,6627662,2003
TrabajoA,5067,6627662,6629650,1988
TrabajoB,5068,6629650,6631647,1997
TrabajoA,5069,6631647,6633644,1997
TrabajoB,5070,6633644,6635633,1989
TrabajoA,5071,6635633,6637634,2001
TrabajoB,5072,6637634,6639624,1990
TrabajoA,5073,6639624,6641621,1997
TrabajoB,5074,6641621,6643151,1530
TrabajoA,5075,6643151,6644299,1148
TrabajoB,5076,6644299,6645338,1039
TrabajoA,5077,6645338,6646374,1036
TrabajoB,5078,6646374,6647507,1133
TrabajoA,5079,6647507,6648590,1083
TrabajoB,5080,6648590,6649622,1032
TrabajoA,5081,6649622,6650655,1033
TrabajoB,5082,6650655,6651687,1032
TrabajoA,5083,6651687,6652724,1037
TrabajoB,5084,6652724,6653766,1042
TrabajoA,5085,6653766,6655342,1576
TrabajoB,5086,6655342,6656706,1364
TrabajoA,5087,6656706,6657777,1071
TrabajoB,5088,6657777,6659006,1229
TrabajoA,5089,6659006,6660124,1118
TrabajoB,5090,6660124,6661184,1060
TrabajoA,5091,6661184,6662218,1034
TrabajoB,5092,6662218,6663752,1534
TrabajoA,5093,6663752,6664781,1029
TrabajoB,5094,6664781,6665818,1037
TrabajoA,5095,6665818,6666893,1075
TrabajoB,5096,6666893,6668011,1118
TrabajoA,5097,6668011,6669060,1049
TrabajoB,5098,6669060,6670154,1094
TrabajoA,5099,6670154,6671194,1040
TrabajoB,5100,6671194,6672271,1077
TrabajoA,5101,6672271,6673314,1043
TrabajoB,5102,6673314,6675308,1994
TrabajoA,5103,6675308,6676807,1499
TrabajoB,5104,6676807,6678803,1996
TrabajoA,5105,6678803,6680798,1995
TrabajoB,5106,6680798,6682796,1998
TrabajoA,5107,6682796,6684791,1995
TrabajoB,5108,6684791,6686073,1282
TrabajoA,5109,6686073,6687196,1123
TrabajoB,5110,6687196,6688339,1143
TrabajoA,5111,6688339,6689380,1041
TrabajoB,5112,6689380,6690419,1039
TrabajoA,5113,6690419,6691450,1031
TrabajoB,5114,6691450,6692502,1052
TrabajoA,5115,6692502,6693661,1159
TrabajoB,5116,6693661,6694701,1040
TrabajoA,5117,6694701,6695741,1040
TrabajoB,5118,6695741,6696836,1095
TrabajoA,5119,6696836,6697901,1065
TrabajoB,5120,6697901,6698951,1050
TrabajoA,5121,6698951,6699986,1035
TrabajoB,5122,6699986,6701125,1139
TrabajoA,5123,6701125,6702189,1064
TrabajoB,5124,6702189,6703225,1036
TrabajoA,5125,6703225,6704263,1038
TrabajoB,5126,6704263,6705305,1042
TrabajoA,5127,6705305,6706349,1044
TrabajoB,5128,6706349,6707391,1042
TrabajoA,5129,6707391,6708484,1093
TrabajoB,5130,6708484,6709655,1171
TrabajoA,5131,6709655,6710695,1040
TrabajoB,5132,6710695,6711737,1042
TrabajoA,5133,6711737,6712888,1151
TrabajoB,5134,6712888,6713910,1022
TrabajoA,5135,6713910,6715013,1103
TrabajoB,5136,6715013,6716559,1546
TrabajoA,5137,6716559,6718061,1502
TrabajoB,5138,6718061,6720057,1996
TrabajoA,5139,6720057,6721313,1256
TrabajoB,5140,6721313,6723305,1992
TrabajoA,5141,6723305,6725308,2003
TrabajoB,5142,6725308,6726859,1551
TrabajoA,5143,6726859,6727954,1095
TrabajoB,5144,6727954,6729061,1107
TrabajoA,5145,6729061,6730126,1065
TrabajoB,5146,6730126,6731161,1035
TrabajoA,5147,6731161,6732199,1038
TrabajoB,5148,6732199,6733233,1034
TrabajoA,5149,6733233,6734273,1040
TrabajoB,5150,6734273,6735319,1046
TrabajoA,5151,6735319,6736357,1038
TrabajoB,5152,6736357,6737404,1047
TrabajoA,5153,6737404,6738443,1039
TrabajoB,5154,6738443,6739624,1181
TrabajoA,5155,6739624,6740844,1220
TrabajoB,5156,6740844,6741917,1073
TrabajoA,5157,6741917,6743013,1096
TrabajoB,5158,6743013,6744161,1148
TrabajoA,5159,6744161,6745230,1069
TrabajoB,5160,6745230,6746269,1039
TrabajoA,5161,6746269,6747380,1111
TrabajoB,5162,6747380,6748473,1093
TrabajoA,5163,6748473,6749506,1033
TrabajoB,5164,6749506,6750542,1036
TrabajoA,5165,6750542,6751580,1038
TrabajoB,5166,6751580,6753045,1465
TrabajoA,5167,6753045,6754471,1426
TrabajoB,5168,6754471,6755801,1330
TrabajoA,5169,6755801,6757473,1672
TrabajoB,5170,6757473,6759511,2038
TrabajoA,5171,6759511,6761461,1950
TrabajoB,5172,6761461,6763439,1978
TrabajoA,5173,6763439,6764936,1497
TrabajoB,5174,6764936,6766933,1997
TrabajoA,5175,6766933,6768930,1997
TrabajoB,5176,6768930,6770931,2001
TrabajoA,5177,6770931,6772923,1992
TrabajoB,5178,6772923,6774922,1999
TrabajoA,5179,6774922,6775985,1063
TrabajoB,5180,6775985,6777117,1132
TrabajoA,5181,6777117,6778271,1154
TrabajoB,5182,6778271,6779300,1029
TrabajoA,5183,6779300,6780335,1035
TrabajoB,5184,6780335,6781370,1035
TrabajoA,5185,6781370,6782409,1039
TrabajoB,5186,6782409,6783449,1040
TrabajoA,5187,6783449,6784493,1044
TrabajoB,5188,6784493,6785530,1037
TrabajoA,5189,6785530,6786743,1213
TrabajoB,5190,6786743,6787822,1079
TrabajoA,5191,6787822,6788871,1049
TrabajoB,5192,6788871,6789947,1076
TrabajoA,5193,6789947,6791106,1159
TrabajoB,5194,6791106,6792221,1115
TrabajoA,5195,6792221,6793256,1035
TrabajoB,5196,6793256,6794291,1035
TrabajoA,5197,6794291,6795329,1038
TrabajoB,5198,6795329,6796364,1035
TrabajoA,5199,6796364,6797399,1035
TrabajoB,5200,6797399,6798470,1071
TrabajoA,5201,6798470,6799503,1033
TrabajoB,5202,6799503,6800538,1035
TrabajoA,5203,6800538,6801573,1035
TrabajoB,5204,6801573,6802648,1075
TrabajoA,5205,6802648,6803782,1134
TrabajoB,5206,6803782,6805778,1996
TrabajoA,5207,6805778,6807770,1992
TrabajoB,5208,6807770,6809764,1994
TrabajoA,5209,6809764,6811759,1995
TrabajoB,5210,6811759,6813753,1994
TrabajoA,5211,6813753,6815748,1995
TrabajoB,5212,6815748,6817747,1999
TrabajoA,5213,6817747,6819738,1991
TrabajoB,5214,6819738,6821736,1998
TrabajoA,5215,6821736,6823728,1992
TrabajoB,5216,6823728,6825722,1994
TrabajoA,5217,6825722,6827272,1550
TrabajoB,5218,6827272,6828361,1089
TrabajoA,5219,6828361,6829425,1064
TrabajoB,5220,6829425,6830461,1036
TrabajoA,5221,6830461,6831500,1039
TrabajoB,5222,6831500,6832583,1083
TrabajoA,5223,6832583,6833621,1038
TrabajoB,5224,6833621,6834653,1032
TrabajoA,5225,6834653,6835687,1034
TrabajoB,5226,6835687,6836721,1034
TrabajoA,5227,6836721,6837791,1070
TrabajoB,5228,6837791,6838879,1088
TrabajoA,5229,6838879,6839936,1057
TrabajoB,5230,6839936,6840992,1056
TrabajoA,5231,6840992,6842049,1057
TrabajoB,5232,6842049,6843080,1031
TrabajoA,5233,6843080,6844113,1033
TrabajoB,5234,6844113,6845144,1031
TrabajoA,5235,6845144,6846175,1031
TrabajoB,5236,6846175,6847208,1033
TrabajoA,5237,6847208,6848291,1083
TrabajoB,5238,6848291,6849399,1108
TrabajoA,5239,6849399,6850456,1057
TrabajoB,5240,6850456,6851533,1077
TrabajoA,5241,6851533,6852597,1064
TrabajoB,5242,6852597,6853661,1064
TrabajoA,5243,6853661,6854829,1168
TrabajoB,5244,6854829,6855872,1043
TrabajoA,5245,6855872,6857867,1995
TrabajoB,5246,6857867,6859863,1996
TrabajoA,5247,6859863,6861856,1993
TrabajoB,5248,6861856,6863856,2000
TrabajoA,5249,6863856,6865844,1988
TrabajoB,5250,6865844,6867838,1994
TrabajoA,5251,6867838,6869834,1996
TrabajoB,5252,6869834,6871831,1997
TrabajoA,5253,6871831,6873823,1992
TrabajoB,5254,6873823,6875817,1994
TrabajoA,5255,6875817,6877812,1995
TrabajoB,5256,6877812,6879810,1998
TrabajoA,5257,6879810,6880843,1033
TrabajoB,5258,6880843,6881935,1092
TrabajoA,5259,6881935,6883023,1088
TrabajoB,5260,6883023,6884087,1064
TrabajoA,5261,6884087,6885123,1036
TrabajoB,5262,6885123,6886160,1037
TrabajoA,5263,6886160,6887206,1046
TrabajoB,5264,6887206,6888236,1030
TrabajoA,5265,6888236,6889273,1037
TrabajoB,5266,6889273,6890310,1037
TrabajoA,5267,6890310,6891428,1118
TrabajoB,5268,6891428,6892515,1087
